refseq	position
Chr_01	7334
Chr_01	7336
Chr_01	7338
Chr_01	7358
Chr_01	7375
Chr_01	7390
Chr_01	7397
Chr_01	7402
Chr_01	7408
Chr_01	7415
Chr_01	7416
Chr_01	7419
Chr_01	7450
Chr_01	7452
Chr_01	7463
Chr_01	7468
Chr_01	7469
Chr_01	7472
Chr_01	7473
Chr_01	7504
Chr_01	7507
Chr_01	7509
Chr_01	7515
Chr_01	7524
Chr_01	7525
Chr_01	7527
Chr_01	7530
Chr_01	7536
Chr_01	7594
Chr_01	7598
Chr_01	7599
Chr_01	7602
Chr_01	7604
Chr_01	7616
Chr_01	7623
Chr_01	7634
Chr_01	7645
Chr_01	7651
Chr_01	7656
Chr_01	7671
Chr_01	7680
Chr_01	7692
Chr_01	7713
Chr_01	7733
Chr_01	7735
Chr_01	7747
Chr_01	7761
Chr_01	7771
Chr_01	7790
Chr_01	7816
Chr_01	7817
Chr_01	7857
Chr_01	7870
Chr_01	7876
Chr_01	7880
Chr_01	7896
Chr_01	7897
Chr_01	7916
Chr_01	7939
Chr_01	7954
Chr_01	7965
Chr_01	8029
Chr_01	8047
Chr_01	8064
Chr_01	8093
Chr_01	8105
Chr_01	8107
Chr_01	8112
Chr_01	8132
Chr_01	8133
Chr_01	8161
Chr_01	8165
Chr_01	8230
Chr_01	8236
Chr_01	8249
Chr_01	8322
Chr_01	8358
Chr_01	8404
Chr_01	8441
Chr_01	8444
Chr_01	8449
Chr_01	8452
Chr_01	8461
Chr_01	8463
Chr_01	8468
Chr_01	8486
Chr_01	8522
Chr_01	8590
Chr_01	8595
Chr_01	8596
Chr_01	8619
Chr_01	8634
Chr_01	8643
Chr_01	8660
Chr_01	8662
Chr_01	8670
Chr_01	8707
Chr_01	8722
Chr_01	8745
Chr_01	8773
Chr_01	8798
Chr_01	8828
Chr_01	8837
Chr_01	8883
Chr_01	8888
Chr_01	8896
Chr_01	8902
Chr_01	8917
Chr_01	8920
Chr_01	8922
Chr_01	8923
Chr_01	8933
Chr_01	8944
Chr_01	8951
Chr_01	8990
Chr_01	9009
Chr_01	9010
Chr_01	9017
Chr_01	9034
Chr_01	9061
Chr_01	9074
Chr_01	9089
Chr_01	9128
Chr_01	9139
Chr_01	9147
Chr_01	9170
Chr_01	9179
Chr_01	9183
Chr_01	9204
Chr_01	9205
Chr_01	9228
Chr_01	9229
Chr_01	9239
Chr_01	9247
Chr_01	9269
Chr_01	9276
Chr_01	9282
Chr_01	9334
Chr_01	9337
Chr_01	9350
Chr_01	9365
Chr_01	9366
Chr_01	9385
Chr_01	9409
Chr_01	9412
Chr_01	9427
Chr_01	9437
Chr_01	9514
Chr_01	9611
Chr_01	9632
Chr_01	9646
Chr_01	9654
Chr_01	9719
Chr_01	9766
Chr_01	9790
Chr_01	9857
Chr_01	9889
Chr_01	9894
Chr_01	9900
Chr_01	9910
Chr_01	9948
Chr_01	9962
Chr_01	9967
Chr_02	62320
Chr_02	62358
Chr_02	62361
Chr_02	62374
Chr_02	62380
Chr_02	62501
Chr_02	62503
Chr_02	62514
Chr_02	62534
Chr_02	62540
Chr_02	62591
Chr_02	62600
Chr_02	62787
Chr_02	62844
Chr_02	62854
Chr_02	62944
Chr_02	63128
Chr_02	63152
Chr_02	63208
Chr_02	63282
Chr_02	63303
Chr_02	63304
Chr_02	63330
Chr_02	63351
Chr_02	63354
Chr_02	63363
Chr_02	63379
Chr_02	63389
Chr_02	63397
Chr_02	63406
Chr_02	63415
Chr_02	63417
Chr_02	63433
Chr_02	63593
Chr_02	63594
Chr_02	63633
Chr_02	63635
Chr_02	63653
Chr_02	63673
Chr_02	63694
Chr_02	63697
Chr_02	63700
Chr_02	63705
Chr_02	63718
Chr_02	63793
Chr_02	63811
Chr_02	63822
Chr_02	63842
Chr_02	63844
Chr_02	63852
Chr_02	63859
Chr_02	63861
Chr_02	63863
Chr_02	63886
Chr_02	63897
Chr_02	63918
Chr_02	64013
Chr_02	64014
Chr_02	64046
Chr_02	64058
Chr_02	64062
Chr_02	64093
Chr_02	64135
Chr_02	64601
Chr_02	64613
Chr_02	64641
Chr_02	64719
Chr_02	64727
Chr_02	64900
Chr_02	64908
Chr_02	64915
Chr_02	64923
Chr_02	64924
Chr_02	64933
Chr_02	64949
Chr_02	64970
Chr_02	64976
Chr_02	64992
Chr_02	65004
Chr_02	65486
Chr_02	65488
Chr_02	65490
Chr_02	65491
Chr_02	65498
Chr_02	65625
Chr_02	65639
Chr_02	65678
Chr_02	65761
Chr_02	65772
Chr_02	65773
Chr_02	65788
Chr_02	67032
Chr_02	67042
Chr_02	67046
Chr_02	67061
Chr_02	67069
Chr_02	67070
Chr_02	67077
Chr_02	67079
Chr_02	67090
Chr_02	67112
Chr_02	67115
Chr_02	67116
Chr_02	67122
Chr_02	67151
Chr_02	67177
Chr_02	67199
Chr_02	67202
Chr_02	67215
Chr_02	67216
Chr_02	67230
Chr_02	67251
Chr_02	67392
Chr_02	67394
Chr_02	67397
Chr_02	67412
Chr_02	67423
Chr_02	67433
Chr_02	67441
Chr_02	67445
Chr_02	67483
Chr_02	67492
Chr_02	67493
Chr_02	67516
Chr_02	67517
Chr_02	67526
Chr_02	67541
Chr_02	67729
Chr_02	67730
Chr_02	67744
Chr_02	67771
Chr_02	67792
Chr_02	67794
Chr_02	67798
Chr_02	67804
Chr_02	67831
Chr_02	67840
Chr_02	67848
Chr_02	67849
Chr_02	67851
Chr_02	67858
Chr_02	67860
Chr_02	67867
Chr_02	67872
Chr_02	67883
Chr_02	68048
Chr_02	68054
Chr_02	68057
Chr_02	68058
Chr_02	68063
Chr_02	68076
Chr_02	68078
Chr_02	68094
Chr_02	68095
Chr_02	68097
Chr_02	68100
Chr_02	68101
Chr_02	68108
Chr_02	68110
Chr_02	68115
Chr_02	68116
Chr_02	68118
Chr_02	68129
Chr_02	68134
Chr_02	68141
Chr_02	68147
Chr_02	68150
Chr_02	68154
Chr_02	68162
Chr_02	68168
Chr_02	68184
Chr_02	68186
Chr_02	68194
Chr_02	68201
Chr_02	68215
Chr_02	68221
Chr_02	68226
Chr_02	68227
Chr_02	68236
Chr_02	68238
Chr_02	68243
Chr_02	68244
Chr_02	68245
Chr_02	68267
Chr_02	68272
Chr_02	68276
Chr_02	68278
Chr_02	68288
Chr_02	68292
Chr_02	68295
Chr_02	68328
Chr_02	68331
Chr_02	68340
Chr_02	68341
Chr_02	68358
Chr_02	68362
Chr_02	68367
Chr_02	68390
Chr_02	68391
Chr_02	68402
Chr_02	68413
Chr_02	68425
Chr_02	68437
Chr_02	68445
Chr_02	68476
Chr_02	68479
Chr_02	68505
Chr_02	68514
Chr_02	68548
Chr_02	68703
Chr_02	68710
Chr_02	68725
Chr_02	68736
Chr_02	68753
Chr_02	68755
Chr_02	68756
Chr_02	68758
Chr_02	68794
Chr_02	71951
Chr_02	71995
Chr_02	72030
Chr_02	72031
Chr_02	72060
Chr_02	72071
Chr_02	72088
Chr_02	72104
Chr_02	72122
Chr_02	72139
Chr_02	72237
Chr_02	72252
Chr_02	72287
Chr_02	72290
Chr_02	72292
Chr_02	72318
Chr_02	72324
Chr_02	72326
Chr_02	72328
Chr_02	72335
Chr_02	72341
Chr_02	72347
Chr_02	72365
Chr_02	72421
Chr_02	72423
Chr_02	72427
Chr_02	72433
Chr_02	72443
Chr_02	72447
Chr_02	72490
Chr_02	72785
Chr_02	72791
Chr_02	72801
Chr_02	72844
Chr_02	72850
Chr_02	72904
Chr_02	72936
Chr_02	72988
Chr_02	72995
Chr_02	73032
Chr_02	73034
Chr_02	73051
Chr_02	73062
Chr_02	73063
Chr_02	73286
Chr_02	73299
Chr_02	73372
Chr_02	73383
Chr_02	73386
Chr_02	73396
Chr_02	73479
Chr_02	73522
Chr_02	73525
Chr_02	73531
Chr_02	73560
Chr_02	73575
Chr_02	73586
Chr_02	73602
Chr_02	73630
Chr_02	73639
Chr_02	73640
Chr_02	73644
Chr_02	73662
Chr_02	73678
Chr_02	73719
Chr_02	73725
Chr_02	73735
Chr_02	73772
Chr_02	73796
Chr_02	73829
Chr_02	73864
Chr_02	73884
Chr_02	73912
Chr_02	73937
Chr_02	73947
Chr_02	73948
Chr_02	73960
Chr_02	73971
Chr_02	73975
Chr_02	73986
Chr_02	74012
Chr_02	74160
Chr_02	74173
Chr_02	74175
Chr_02	74182
Chr_02	74191
Chr_02	74199
Chr_02	74200
Chr_02	74201
Chr_02	74206
Chr_02	74208
Chr_02	74245
Chr_02	74337
Chr_02	74374
Chr_02	74385
Chr_02	74884
Chr_02	74958
Chr_02	74963
Chr_02	74975
Chr_02	74976
Chr_02	74981
Chr_02	74985
Chr_02	74994
Chr_02	75007
Chr_02	75190
Chr_02	75258
Chr_02	75295
Chr_02	75300
Chr_02	75310
Chr_02	75320
Chr_02	75341
Chr_02	75342
Chr_02	75343
Chr_02	75351
Chr_02	75388
Chr_02	75402
Chr_02	75408
Chr_02	75411
Chr_02	75412
Chr_02	75413
Chr_02	75419
Chr_02	75433
Chr_02	75450
Chr_02	75454
Chr_02	75456
Chr_02	75460
Chr_02	75547
Chr_02	75891
Chr_02	75907
Chr_02	75919
Chr_02	75938
Chr_02	75939
Chr_02	75940
Chr_02	75953
Chr_02	75956
Chr_02	75964
Chr_02	75979
Chr_02	75981
Chr_02	75982
Chr_02	75985
Chr_02	75988
Chr_02	75996
Chr_02	75998
Chr_02	76019
Chr_02	76095
Chr_02	76146
Chr_02	76163
Chr_02	76165
Chr_02	76177
Chr_02	76300
Chr_02	76359
Chr_02	76410
Chr_02	76415
Chr_02	76429
Chr_02	76436
Chr_02	76449
Chr_02	76470
Chr_02	76486
Chr_02	76514
Chr_02	76523
Chr_02	76897
Chr_02	76900
Chr_02	76901
Chr_02	76903
Chr_02	76907
Chr_02	76908
Chr_02	76929
Chr_02	76941
Chr_02	76942
Chr_02	76944
Chr_02	76975
Chr_02	76992
Chr_02	77113
Chr_02	77172
Chr_02	77173
Chr_02	77179
Chr_02	77180
Chr_02	77182
Chr_02	77381
Chr_02	77390
Chr_02	77396
Chr_02	77400
Chr_02	77442
Chr_02	77459
Chr_02	77473
Chr_02	77474
Chr_02	77479
Chr_02	77481
Chr_02	77483
Chr_02	77491
Chr_02	77507
Chr_02	77512
Chr_02	77522
Chr_02	77530
Chr_02	77537
Chr_02	77546
Chr_02	77681
Chr_02	77691
Chr_02	77692
Chr_02	77694
Chr_02	77731
Chr_02	77743
Chr_02	77750
Chr_02	77772
Chr_02	77781
Chr_02	77806
Chr_02	77850
Chr_02	77852
Chr_02	77861
Chr_02	81929
Chr_02	81939
Chr_02	81959
Chr_02	82203
Chr_02	82210
Chr_02	82223
Chr_02	82257
Chr_02	82273
Chr_02	82567
Chr_02	82609
Chr_02	82666
Chr_02	83144
Chr_02	83145
Chr_02	83149
Chr_02	83159
Chr_02	83168
Chr_02	83196
Chr_02	83253
Chr_02	83254
Chr_02	83263
Chr_02	84355
Chr_02	84465
Chr_02	84512
Chr_02	85341
Chr_02	85450
Chr_02	85474
Chr_02	85475
Chr_02	85621
Chr_02	85623
Chr_02	85646
Chr_02	85651
Chr_02	85669
Chr_02	85680
Chr_02	85703
Chr_02	85730
Chr_02	85734
Chr_02	85749
Chr_02	85775
Chr_02	85777
Chr_02	85817
Chr_02	85840
Chr_02	85857
Chr_02	85870
Chr_02	85871
Chr_02	85875
Chr_02	86306
Chr_02	90198
Chr_02	90214
Chr_02	90220
Chr_02	90235
Chr_02	90245
Chr_02	90265
Chr_02	90310
Chr_02	90332
Chr_02	90457
Chr_02	90459
Chr_02	90473
Chr_02	90482
Chr_02	90491
Chr_02	90496
Chr_02	90498
Chr_02	90511
Chr_02	90545
Chr_02	90550
Chr_02	90561
Chr_02	90708
Chr_02	90759
Chr_02	90772
Chr_02	90773
Chr_02	90806
Chr_02	90860
Chr_02	90862
Chr_02	90890
Chr_02	90899
Chr_02	91300
Chr_02	91330
Chr_02	91354
Chr_02	91356
Chr_02	91454
Chr_02	91474
Chr_02	91485
Chr_02	91494
Chr_02	91513
Chr_02	91545
Chr_02	91574
Chr_02	91585
Chr_02	91586
Chr_02	91714
Chr_02	91737
Chr_02	92058
Chr_02	92069
Chr_02	92075
Chr_02	92076
Chr_02	92077
Chr_02	92083
Chr_02	92103
Chr_02	92105
Chr_02	92109
Chr_02	92118
Chr_02	92119
Chr_02	92122
Chr_02	92131
Chr_02	92137
Chr_02	92143
Chr_02	92148
Chr_02	92152
Chr_02	92162
Chr_02	92164
Chr_02	92169
Chr_02	92170
Chr_02	92228
Chr_02	92241
Chr_02	92242
Chr_02	92263
Chr_02	92284
Chr_02	92290
Chr_02	92302
Chr_02	92320
Chr_02	92321
Chr_02	92325
Chr_02	92332
Chr_02	92564
Chr_02	92726
Chr_02	92727
Chr_02	92728
Chr_02	92756
Chr_02	92757
Chr_02	92758
Chr_02	92903
Chr_02	92910
Chr_02	92918
Chr_02	92921
Chr_02	92928
Chr_02	92946
Chr_02	92952
Chr_02	92960
Chr_02	93539
Chr_02	93544
Chr_02	93557
Chr_02	93576
Chr_02	93601
Chr_02	93619
Chr_02	93628
Chr_02	93642
Chr_02	93645
Chr_02	93651
Chr_02	93664
Chr_02	93670
Chr_02	93674
Chr_02	93856
Chr_02	93857
Chr_02	93863
Chr_02	93880
Chr_02	93894
Chr_02	93943
Chr_02	93949
Chr_02	93950
Chr_02	93956
Chr_02	93957
Chr_02	94053
Chr_02	94075
Chr_02	94099
Chr_02	94142
Chr_02	94206
Chr_02	94213
Chr_02	94221
Chr_02	94227
Chr_02	94228
Chr_02	94234
Chr_02	94238
Chr_02	94241
Chr_02	94255
Chr_02	94260
Chr_02	94262
Chr_02	94263
Chr_02	94273
Chr_02	94289
Chr_02	96154
Chr_02	96165
Chr_02	96303
Chr_02	96319
Chr_02	96911
Chr_02	96915
Chr_02	96922
Chr_02	96924
Chr_02	96935
Chr_02	96949
Chr_02	96952
Chr_02	96961
Chr_02	96974
Chr_02	96986
Chr_02	96987
Chr_02	97021
Chr_02	97033
Chr_02	97049
Chr_02	97052
Chr_02	97054
Chr_02	97056
Chr_02	97791
Chr_02	97806
Chr_02	97810
Chr_02	97868
Chr_02	97873
Chr_02	98043
Chr_02	98050
Chr_02	98051
Chr_02	98052
Chr_02	98142
Chr_02	98171
Chr_02	98172
Chr_02	98176
Chr_02	98194
Chr_02	98222
Chr_02	98241
Chr_02	98275
Chr_02	98285
Chr_02	98294
Chr_02	98304
Chr_02	98309
Chr_02	98320
Chr_02	98336
Chr_02	98337
Chr_02	98434
Chr_02	99377
Chr_02	99383
Chr_02	99384
Chr_02	99388
Chr_02	99390
Chr_02	99393
Chr_02	99395
Chr_02	99397
Chr_02	99422
Chr_02	99426
Chr_02	99430
Chr_02	99487
Chr_02	99496
Chr_02	99498
Chr_02	99746
Chr_02	99758
Chr_02	99768
Chr_02	99791
Chr_02	99797
Chr_02	99829
Chr_02	99859
Chr_02	99863
Chr_02	99886
Chr_02	99888
Chr_02	99903
Chr_02	99905
Chr_02	99946
Chr_02	99952
Chr_02	99953
Chr_02	99961
Chr_02	99964
Chr_02	99982
Chr_02	100013
Chr_02	100050
Chr_02	100077
Chr_02	100084
Chr_02	100090
Chr_02	100099
Chr_02	100100
Chr_02	100106
Chr_02	100107
Chr_02	100114
Chr_02	100121
Chr_02	100129
Chr_02	100158
Chr_02	100169
Chr_02	100172
Chr_02	100174
Chr_02	100179
Chr_02	100296
Chr_02	100311
Chr_02	100312
Chr_02	100362
Chr_02	100367
Chr_02	100370
Chr_02	100371
Chr_02	100372
Chr_02	100396
Chr_02	100432
Chr_02	100442
Chr_02	100444
Chr_02	100459
Chr_02	100480
Chr_02	100502
Chr_02	100585
Chr_02	100593
Chr_02	100595
Chr_02	100618
Chr_02	100643
Chr_02	100651
Chr_02	100768
Chr_02	100942
Chr_02	100943
Chr_02	100949
Chr_02	100954
Chr_02	100955
Chr_02	100971
Chr_02	100979
Chr_02	100994
Chr_02	100995
Chr_02	100998
Chr_02	101029
Chr_02	101045
Chr_02	101055
Chr_02	101102
Chr_02	101113
Chr_02	101114
Chr_02	101115
Chr_02	101121
Chr_02	101128
Chr_02	101131
Chr_02	101132
Chr_02	101133
Chr_02	101136
Chr_02	101137
Chr_02	101138
Chr_02	101140
Chr_02	101150
Chr_02	101151
Chr_02	101564
Chr_02	101609
Chr_02	101716
Chr_02	101748
Chr_02	101793
Chr_02	101795
Chr_02	101805
Chr_02	102341
Chr_02	102349
Chr_02	102360
Chr_02	102366
Chr_02	102403
Chr_02	102405
Chr_02	102420
Chr_02	102448
Chr_02	102457
Chr_02	102742
Chr_02	102746
Chr_02	102749
Chr_02	102785
Chr_02	102786
Chr_02	102787
Chr_02	102794
Chr_02	102846
Chr_02	102858
Chr_02	102866
Chr_02	102869
Chr_02	102877
Chr_02	102878
Chr_02	102893
Chr_02	102894
Chr_02	102898
Chr_02	102903
Chr_02	102922
Chr_02	102924
Chr_02	102925
Chr_02	102931
Chr_02	102946
Chr_02	102949
Chr_02	102952
Chr_02	102973
Chr_02	102987
Chr_02	102993
Chr_02	102994
Chr_02	103002
Chr_02	103004
Chr_02	103005
Chr_02	103023
Chr_02	103024
Chr_02	103046
Chr_02	103053
Chr_02	103054
Chr_02	103066
Chr_02	103071
Chr_02	103072
Chr_02	103080
Chr_02	103081
Chr_02	103095
Chr_02	103101
Chr_02	103103
Chr_02	103107
Chr_02	103118
Chr_02	103119
Chr_02	103135
Chr_02	103194
Chr_02	103199
Chr_02	103206
Chr_02	103221
Chr_02	103230
Chr_02	103232
Chr_02	103233
Chr_02	103240
Chr_02	103249
Chr_02	103254
Chr_02	103263
Chr_02	103264
Chr_02	103269
Chr_02	103282
Chr_02	103286
Chr_02	103290
Chr_02	103302
Chr_02	103306
Chr_02	103309
Chr_02	103315
Chr_02	103317
Chr_02	103332
Chr_02	103342
Chr_02	103349
Chr_02	103354
Chr_02	103357
Chr_02	103366
Chr_02	103369
Chr_02	103370
Chr_02	103417
Chr_02	103432
Chr_02	103437
Chr_02	103439
Chr_02	103440
Chr_02	103457
Chr_02	103459
Chr_02	103461
Chr_02	103462
Chr_02	103464
Chr_02	103465
Chr_02	103472
Chr_02	103523
Chr_02	103525
Chr_02	103534
Chr_02	103538
Chr_02	103539
Chr_02	103542
Chr_02	103543
Chr_02	103557
Chr_02	103559
Chr_02	103580
Chr_02	103587
Chr_02	103598
Chr_02	103632
Chr_02	103639
Chr_02	103643
Chr_02	103647
Chr_02	103656
Chr_02	103665
Chr_02	103671
Chr_02	103678
Chr_02	103693
Chr_02	103694
Chr_02	104035
Chr_02	104036
Chr_02	104040
Chr_02	104042
Chr_02	104044
Chr_02	104058
Chr_02	104064
Chr_02	104076
Chr_02	104077
Chr_02	104084
Chr_02	104086
Chr_02	104094
Chr_02	104132
Chr_02	104146
Chr_02	104156
Chr_02	104168
Chr_02	104176
Chr_02	104177
Chr_02	104211
Chr_02	104227
Chr_02	104239
Chr_02	104271
Chr_02	104352
Chr_02	104366
Chr_02	104374
Chr_02	104451
Chr_02	104456
Chr_02	104481
Chr_02	104496
Chr_02	104498
Chr_02	104504
Chr_02	104506
Chr_02	104509
Chr_02	104524
Chr_02	104535
Chr_02	104537
Chr_02	104557
Chr_02	104568
Chr_02	104569
Chr_02	104627
Chr_02	104630
Chr_02	104634
Chr_02	104635
Chr_02	104638
Chr_02	104641
Chr_02	104676
Chr_02	104679
Chr_02	104684
Chr_02	104685
Chr_02	104694
Chr_02	104703
Chr_02	104768
Chr_02	104769
Chr_02	104784
Chr_02	104786
Chr_02	104807
Chr_02	104816
Chr_02	104871
Chr_02	105032
Chr_02	105036
Chr_02	105055
Chr_02	105060
Chr_02	105066
Chr_02	105109
Chr_02	105113
Chr_02	105120
Chr_02	113350
Chr_02	113358
Chr_02	113360
Chr_02	113370
Chr_02	113374
Chr_02	113385
Chr_02	113388
Chr_02	113395
Chr_02	113397
Chr_02	113406
Chr_02	113421
Chr_02	113422
Chr_02	113447
Chr_02	113462
Chr_02	113481
Chr_02	113490
Chr_02	113495
Chr_02	114252
Chr_02	114270
Chr_02	114273
Chr_02	114283
Chr_02	114313
Chr_02	114332
Chr_02	114350
Chr_02	114351
Chr_02	114357
Chr_02	114401
Chr_02	114554
Chr_02	114556
Chr_02	114660
Chr_02	114667
Chr_02	114703
Chr_02	114711
Chr_02	114714
Chr_02	114720
Chr_02	114731
Chr_02	114748
Chr_02	114754
Chr_02	114756
Chr_02	114758
Chr_02	114765
Chr_02	114770
Chr_02	114773
Chr_02	114778
Chr_02	114835
Chr_02	114881
Chr_02	114907
Chr_02	114930
Chr_02	115030
Chr_02	115069
Chr_02	115099
Chr_02	115111
Chr_02	115147
Chr_02	115152
Chr_02	115173
Chr_02	115349
Chr_02	115383
Chr_02	115387
Chr_02	115410
Chr_02	115430
Chr_02	116496
Chr_02	116508
Chr_02	116517
Chr_02	116521
Chr_02	116524
Chr_02	116537
Chr_02	116541
Chr_02	116573
Chr_02	116599
Chr_02	116612
Chr_02	116629
Chr_02	116631
Chr_02	116651
Chr_02	116655
Chr_02	116660
Chr_02	116666
Chr_02	116699
Chr_02	116704
Chr_02	116721
Chr_02	116740
Chr_02	116761
Chr_02	116791
